episode,return,length
1541,6.0,148
1542,-15.0,43
1543,-10.0,71
1544,-10.0,71
1545,-5.0,99
1546,0.0,127
1547,-15.0,43
1548,10.0,181
1549,-9.0,68
1550,31.0,273
1551,6.0,154
1552,-15.0,43
1553,-15.0,29
1554,-15.0,43
1555,-4.0,99
1556,-15.0,43
1557,-10.0,71
1558,-5.0,99
1559,-4.0,99
1560,20.0,235
1561,-10.0,71
1562,-15.0,43
1563,23.0,221
1564,7.0,154
1565,-15.0,43
1566,-9.0,71
1567,-15.0,43
1568,22.0,235
1569,5.0,144
1570,-10.0,71
1571,25.0,262
1572,-15.0,32
1573,-15.0,43
1574,-8.0,71
1575,0.0,127
1576,20.0,226
1577,5.0,154
1578,-9.0,59
1579,-4.0,99
1580,-5.0,96
1581,-10.0,71
1582,-5.0,99
1583,-15.0,43
1584,-14.0,43
1585,-5.0,99
1586,5.0,154
1587,8.0,154
1588,21.0,235
1589,-15.0,43
1590,11.0,181
1591,-10.0,71
1592,2.0,127
1593,5.0,154
1594,-5.0,76
1595,-5.0,85
1596,-5.0,99
1597,-5.0,99
1598,31.0,288
1599,6.0,154
1600,0.0,127
1601,5.0,154
1602,-14.0,43
1603,26.0,262
1604,5.0,154
1605,-4.0,97
1606,15.0,208
1607,26.0,262
1608,-10.0,45
1609,-15.0,43
1610,7.0,154
1611,2.0,127
1612,-10.0,58
1613,25.0,262
1614,6.0,154
1615,-14.0,43
1616,-14.0,43
1617,7.0,154
1618,11.0,181
1619,-10.0,71
1620,17.0,208
1621,-15.0,43
1622,5.0,154
1623,21.0,235
1624,-15.0,43
1625,5.0,154
1626,-5.0,99
1627,-10.0,71
1628,-15.0,43
1629,-9.0,71
1630,-15.0,39
1631,5.0,131
1632,-4.0,86
1633,-15.0,39
1634,1.0,118
1635,1.0,127
1636,-15.0,43
1637,-15.0,35
1638,1.0,123
1639,-5.0,99
1640,-5.0,99
1641,-9.0,53
1642,-10.0,71
1643,0.0,127
1644,15.0,208
1645,1.0,127
1646,-10.0,71
1647,15.0,208
1648,-15.0,43
1649,-15.0,39
1650,-15.0,32
1651,46.0,352
1652,27.0,250
1653,-15.0,43
1654,-5.0,91
1655,40.0,341
1656,-15.0,31
1657,10.0,181
1658,-10.0,71
1659,1.0,127
1660,-15.0,43
1661,27.0,262
1662,20.0,235
1663,75.0,518
1664,-10.0,43
1665,0.0,127
1666,-9.0,52
1667,-5.0,77
1668,-5.0,99
1669,35.0,314
1670,-15.0,43
1671,-15.0,30
1672,-15.0,43
1673,21.0,235
1674,-9.0,62
1675,-5.0,97
1676,-15.0,32
1677,-9.0,64
1678,-15.0,43
1679,-9.0,53
1680,-15.0,43
1681,-15.0,35
1682,-15.0,33
1683,-10.0,63
1684,-15.0,43
1685,-4.0,99
1686,-10.0,71
1687,-15.0,43
1688,-9.0,71
1689,6.0,154
1690,-9.0,61
1691,0.0,118
1692,-9.0,56
1693,2.0,127
1694,-14.0,43
1695,1.0,102
1696,-15.0,37
1697,-15.0,42
1698,-4.0,99
1699,15.0,208
1700,-9.0,71
1701,-9.0,71
1702,-14.0,43
1703,-10.0,70
1704,-15.0,43
1705,10.0,181
1706,-5.0,87
1707,-15.0,43
1708,-4.0,88
1709,-10.0,71
1710,10.0,156
1711,-15.0,24
1712,-10.0,43
1713,-4.0,98
1714,-15.0,43
1715,-15.0,24
1716,-5.0,99
1717,15.0,208
1718,-10.0,71
1719,22.0,235
1720,-15.0,43
1721,1.0,99
1722,-5.0,93
1723,-15.0,43
1724,-15.0,43
1725,-15.0,42
1726,-15.0,43
1727,-15.0,43
1728,-9.0,53
1729,-15.0,43
1730,-3.0,99
1731,5.0,154
1732,32.0,268
1733,-15.0,43
1734,-10.0,69
1735,-9.0,61
1736,-4.0,99
1737,-5.0,99
1738,-9.0,71
1739,-15.0,24
1740,-15.0,24
1741,-10.0,66
1742,-10.0,69
1743,-3.0,98
1744,-10.0,71
1745,-10.0,71
1746,-15.0,24
1747,10.0,181
1748,29.0,262
1749,-14.0,43
1750,-4.0,99
1751,10.0,179
1752,-15.0,43
1753,-5.0,99
1754,10.0,181
1755,-4.0,99
1756,-15.0,43
1757,-10.0,71
1758,15.0,203
1759,2.0,127
1760,0.0,127
1761,40.0,314
1762,7.0,154
1763,-10.0,55
1764,-15.0,38
1765,-5.0,99
1766,-10.0,71
1767,-14.0,43
1768,-15.0,43
1769,-9.0,48
1770,0.0,127
1771,-10.0,71
1772,-10.0,71
1773,27.0,262
1774,35.0,314
1775,-10.0,71
1776,12.0,181
1777,-10.0,70
1778,-15.0,43
1779,1.0,120
1780,-5.0,99
1781,10.0,181
1782,10.0,181
1783,-4.0,99
1784,21.0,235
1785,5.0,154
1786,-9.0,56
1787,-9.0,55
1788,16.0,208
1789,-10.0,60
1790,13.0,175
1791,-15.0,43
1792,-15.0,43
1793,23.0,235
1794,-9.0,71
1795,42.0,341
1796,16.0,195
1797,-5.0,99
1798,-10.0,71
1799,1.0,127
1800,-5.0,99
1801,2.0,127
1802,1.0,112
1803,-4.0,99
1804,-14.0,43
1805,-10.0,56
1806,-10.0,71
1807,-9.0,71
1808,-5.0,99
1809,5.0,154
1810,-10.0,53
1811,22.0,235
1812,55.0,392
1813,-10.0,71
1814,-15.0,43
1815,0.0,127
1816,-9.0,65
1817,13.0,181
1818,-3.0,99
1819,-4.0,99
1820,7.0,154
1821,30.0,288
1822,-15.0,43
1823,0.0,127
1824,-10.0,71
1825,-10.0,71
1826,-9.0,58
1827,23.0,235
1828,5.0,134
1829,-15.0,43
1830,63.0,443
1831,1.0,124
1832,5.0,154
1833,-15.0,43
1834,-15.0,43
1835,6.0,154
1836,20.0,235
1837,22.0,235
1838,-10.0,71
1839,-9.0,71
1840,-10.0,71
1841,-15.0,43
1842,2.0,127
1843,5.0,154
1844,5.0,154
1845,0.0,127
1846,-5.0,99
1847,-9.0,55
1848,-9.0,71
1849,-14.0,43
1850,0.0,127
1851,-5.0,99
1852,-10.0,71
1853,32.0,288
1854,25.0,262
1855,1.0,127
1856,-2.0,99
1857,-5.0,99
1858,-4.0,99
1859,-4.0,99
1860,-15.0,43
1861,20.0,235
1862,26.0,262
1863,-5.0,99
1864,5.0,154
1865,61.0,443
1866,-10.0,47
1867,8.0,154
1868,15.0,206
1869,-15.0,43
1870,-14.0,43
1871,15.0,202
1872,-9.0,71
1873,0.0,127
1874,10.0,181
1875,5.0,154
1876,10.0,181
1877,5.0,154
1878,-10.0,71
1879,-10.0,71
1880,-9.0,71
1881,-10.0,71
1882,0.0,127
1883,-5.0,99
1884,-14.0,43
1885,-10.0,71
1886,27.0,262
1887,0.0,127
1888,0.0,127
1889,11.0,181
1890,-5.0,99
1891,0.0,127
1892,12.0,181
1893,-5.0,99
1894,11.0,181
1895,-10.0,71
1896,-10.0,71
1897,-10.0,71
1898,-15.0,43
1899,13.0,159
1900,-10.0,71
1901,1.0,127
1902,11.0,181
1903,-5.0,99
1904,-15.0,43
1905,-15.0,42
1906,-5.0,99
1907,1.0,127
1908,-14.0,43
1909,33.0,288
1910,-9.0,43
1911,5.0,154
1912,-5.0,71
1913,-15.0,43
1914,35.0,314
1915,20.0,235
1916,41.0,341
1917,10.0,181
1918,-10.0,51
1919,5.0,154
1920,-14.0,43
1921,-15.0,43
1922,40.0,341
1923,-5.0,99
1924,0.0,127
1925,-10.0,71
1926,20.0,235
1927,-14.0,43
1928,-10.0,43
1929,47.0,366
1930,-5.0,99
1931,-15.0,43
1932,-5.0,99
1933,31.0,288
1934,1.0,127
1935,-5.0,98
1936,10.0,181
1937,-15.0,43
1938,6.0,154
1939,-4.0,99
1940,-10.0,71
1941,-15.0,43
1942,0.0,102
1943,34.0,288
1944,-15.0,43
1945,-15.0,41
1946,-15.0,38
1947,-15.0,43
1948,-4.0,83
1949,20.0,218
1950,0.0,120
1951,-15.0,29
1952,16.0,199
1953,0.0,116
1954,-9.0,50
1955,-10.0,71
1956,-9.0,58
1957,-5.0,99
1958,1.0,127
1959,-4.0,99
1960,0.0,127
1961,14.0,181
1962,-8.0,71
1963,20.0,235
1964,-10.0,71
1965,-10.0,60
1966,-10.0,71
1967,-15.0,43
1968,-5.0,99
1969,12.0,181
1970,-9.0,71
1971,-10.0,71
1972,-14.0,43
1973,-15.0,43
1974,18.0,188
1975,-5.0,99
1976,-15.0,43
1977,-5.0,99
1978,-10.0,71
1979,-4.0,99
1980,-15.0,43
1981,-10.0,71
1982,2.0,127
1983,6.0,154
1984,23.0,217
1985,30.0,288
1986,5.0,154
1987,-15.0,43
1988,-15.0,43
1989,1.0,99
1990,30.0,288
1991,38.0,314
1992,-9.0,71
1993,-5.0,93
1994,-15.0,43
1995,-10.0,53
1996,0.0,127
1997,31.0,288
1998,-10.0,44
1999,0.0,127
2000,37.0,314
2001,-15.0,43
2002,11.0,176
2003,-10.0,67
2004,6.0,153
2005,26.0,262
2006,-5.0,99
2007,0.0,127
2008,-4.0,99
2009,-4.0,99
2010,-15.0,34
2011,11.0,181
2012,17.0,208
2013,0.0,127
2014,21.0,235
2015,-9.0,71
2016,-15.0,43
2017,-15.0,43
2018,-15.0,43
2019,0.0,111
2020,-5.0,99
2021,10.0,163
2022,0.0,127
2023,5.0,154
2024,21.0,235
2025,21.0,235
2026,-15.0,43
2027,20.0,235
2028,-8.0,71
2029,1.0,127
2030,-5.0,99
2031,-10.0,71
2032,0.0,126
2033,-15.0,43
2034,1.0,127
2035,-10.0,71
2036,-10.0,71
2037,-15.0,43
2038,44.0,341
2039,-10.0,71
2040,-5.0,99
2041,-15.0,32
2042,-15.0,43
2043,-9.0,71
2044,-10.0,71
2045,5.0,154
2046,-10.0,71
2047,16.0,208
2048,-10.0,71
2049,25.0,262
2050,28.0,262
2051,-10.0,71
2052,10.0,181
2053,-10.0,64
2054,5.0,154
2055,43.0,341
2056,-15.0,43
2057,-5.0,99
2058,0.0,127
2059,20.0,235
2060,-5.0,99
2061,11.0,181
2062,31.0,288
2063,-2.0,99
2064,-15.0,43
2065,-4.0,99
2066,25.0,262
2067,-10.0,71
2068,-10.0,71
2069,-9.0,71
2070,-15.0,43
2071,-10.0,71
2072,25.0,262
2073,16.0,208
2074,-15.0,43
2075,-10.0,71
2076,-5.0,99
2077,-15.0,43
2078,30.0,288
2079,76.0,518
2080,32.0,286
2081,-9.0,71
2082,-10.0,71
2083,-15.0,43
2084,2.0,127
2085,-10.0,71
2086,0.0,127
2087,15.0,208
2088,54.0,392
2089,-10.0,57
2090,35.0,314
2091,21.0,235
2092,-10.0,63
2093,-14.0,43
2094,1.0,127
2095,0.0,127
2096,-15.0,43
2097,50.0,392
2098,-8.0,71
2099,-15.0,42
2100,-5.0,99
2101,45.0,366
2102,-15.0,43
2103,-15.0,43
2104,11.0,181
2105,7.0,154
2106,-15.0,43
2107,40.0,341
2108,31.0,288
2109,-15.0,43
2110,-10.0,64
2111,0.0,124
2112,47.0,366
2113,-5.0,99
2114,-15.0,43
2115,-10.0,71
2116,-10.0,71
2117,-15.0,43
2118,-15.0,43
2119,16.0,208
2120,16.0,208
2121,-10.0,71
2122,27.0,262
2123,51.0,381
2124,16.0,208
2125,-4.0,99
2126,-15.0,43
2127,10.0,181
2128,36.0,314
2129,-15.0,43
2130,11.0,181
2131,2.0,127
2132,21.0,235
2133,21.0,235
2134,0.0,127
2135,-10.0,71
2136,31.0,288
2137,45.0,366
2138,15.0,208
2139,-15.0,43
2140,16.0,208
2141,32.0,288
2142,15.0,208
2143,-5.0,99
2144,20.0,235
2145,20.0,235
2146,50.0,392
2147,-15.0,43
2148,32.0,288
2149,-5.0,99
2150,-5.0,75
2151,16.0,208
2152,1.0,127
2153,-15.0,43
2154,50.0,392
2155,5.0,154
2156,19.0,208
2157,-4.0,99
2158,1.0,127
2159,16.0,208
2160,23.0,235
2161,-10.0,71
2162,1.0,127
2163,1.0,127
2164,-5.0,99
2165,-15.0,43
2166,70.0,493
2167,6.0,154
2168,-15.0,43
2169,0.0,127
2170,-10.0,71
2171,-4.0,99
2172,-5.0,99
2173,11.0,181
2174,56.0,417
2175,11.0,181
2176,-10.0,71
2177,37.0,314
2178,6.0,154
2179,-15.0,43
2180,0.0,127
2181,6.0,154
2182,41.0,341
2183,-9.0,71
2184,-14.0,43
2185,6.0,154
2186,-9.0,71
2187,-14.0,43
2188,-15.0,43
2189,-14.0,43
2190,2.0,127
2191,-4.0,99
2192,20.0,235
2193,26.0,262
2194,6.0,154
2195,29.0,262
2196,26.0,262
2197,27.0,262
2198,0.0,127
2199,-5.0,99
2200,-4.0,99
2201,20.0,235
2202,23.0,235
2203,21.0,235
2204,-9.0,71
2205,-5.0,76
2206,26.0,261
2207,23.0,235
2208,35.0,314
2209,-9.0,71
2210,45.0,366
2211,56.0,392
2212,16.0,208
2213,5.0,141
2214,0.0,127
2215,-10.0,71
2216,5.0,154
2217,-15.0,43
2218,0.0,127
2219,36.0,314
2220,1.0,127
2221,15.0,207
2222,-9.0,71
2223,5.0,151
2224,12.0,181
2225,30.0,288
2226,-15.0,43
2227,5.0,130
2228,26.0,262
2229,0.0,127
2230,-15.0,43
2231,-5.0,85
2232,-10.0,71
2233,0.0,122
2234,10.0,181
2235,-15.0,43
2236,10.0,181
2237,-5.0,99
2238,-4.0,99
2239,-4.0,99
2240,-4.0,99
2241,21.0,235
2242,0.0,127
2243,-5.0,99
2244,-5.0,99
2245,11.0,181
2246,-15.0,39
2247,-15.0,43
2248,-15.0,43
2249,-15.0,40
2250,-10.0,71
2251,0.0,126
2252,5.0,145
2253,-10.0,43
2254,0.0,127
2255,-5.0,99
2256,-10.0,71
2257,10.0,181
2258,-10.0,52
2259,-5.0,89
2260,11.0,156
2261,0.0,99
2262,-5.0,83
2263,-5.0,94
2264,-10.0,58
2265,11.0,181
2266,-15.0,43
2267,-9.0,64
2268,11.0,176
2269,-15.0,43
2270,10.0,168
2271,15.0,208
2272,-10.0,71
2273,26.0,262
2274,-14.0,43
2275,50.0,392
2276,-10.0,71
2277,-10.0,71
2278,-10.0,71
2279,-10.0,48
2280,-10.0,59
2281,-4.0,99
2282,7.0,141
2283,-10.0,49
2284,-9.0,71
2285,-4.0,99
2286,6.0,154
2287,-15.0,43
2288,26.0,262
2289,18.0,208
2290,-15.0,43
2291,23.0,235
2292,-5.0,74
2293,-15.0,43
2294,7.0,154
2295,25.0,262
2296,20.0,228
2297,-15.0,43
2298,11.0,181
2299,-15.0,24
2300,-15.0,43
2301,33.0,288
2302,-10.0,57
2303,21.0,235
2304,69.0,468
2305,-15.0,43
2306,-15.0,43
2307,5.0,132
2308,-10.0,71
2309,63.0,443
2310,1.0,127
2311,-14.0,43
2312,21.0,235
2313,2.0,127
2314,-15.0,43
2315,22.0,235
2316,5.0,154
2317,-15.0,24
2318,0.0,124
2319,38.0,314
2320,8.0,154
2321,-10.0,71
2322,16.0,208
2323,-10.0,71
2324,5.0,154
2325,0.0,113
2326,-15.0,43
2327,20.0,235
2328,-10.0,71
2329,-5.0,99
2330,10.0,181
2331,-5.0,99
2332,-14.0,43
2333,15.0,191
2334,0.0,127
2335,-15.0,43
2336,15.0,208
2337,-15.0,37
2338,49.0,366
2339,27.0,262
2340,40.0,341
2341,1.0,127
2342,-15.0,43
2343,20.0,210
2344,7.0,154
2345,0.0,127
2346,-14.0,43
2347,-8.0,71
2348,20.0,235
2349,0.0,127
2350,15.0,208
2351,42.0,341
2352,5.0,154
2353,-9.0,71
2354,7.0,154
2355,0.0,127
2356,-10.0,71
2357,-15.0,43
2358,-4.0,99
2359,15.0,187
2360,-5.0,99
2361,-5.0,99
2362,48.0,366
2363,25.0,262
2364,-10.0,71
2365,13.0,181
2366,-15.0,43
2367,-5.0,89
2368,-15.0,39
2369,12.0,181
2370,45.0,366
2371,-10.0,71
2372,-8.0,71
2373,20.0,235
2374,33.0,288
2375,-14.0,43
2376,6.0,154
2377,-10.0,71
2378,-10.0,71
2379,-15.0,43
2380,17.0,185
2381,5.0,154
2382,-10.0,71
2383,17.0,208
2384,31.0,288
2385,11.0,181
2386,-14.0,43
2387,11.0,181
2388,5.0,154
2389,-5.0,76
2390,-10.0,71
2391,17.0,208
2392,20.0,228
2393,10.0,181
2394,-15.0,43
2395,10.0,178
2396,-15.0,43
2397,12.0,181
2398,0.0,127
2399,35.0,314
2400,15.0,208
2401,-15.0,43
2402,16.0,208
2403,25.0,262
2404,-15.0,43
2405,6.0,154
2406,-10.0,71
2407,-10.0,43
2408,21.0,235
2409,-5.0,99
2410,55.0,417
2411,-5.0,77
2412,6.0,154
2413,-4.0,99
2414,25.0,262
2415,-9.0,71
2416,10.0,181
2417,49.0,366
2418,-15.0,43
2419,-5.0,99
2420,56.0,417
2421,-5.0,74
2422,1.0,123
2423,15.0,208
2424,16.0,207
2425,-15.0,41
2426,-15.0,43
2427,-10.0,71
2428,15.0,194
2429,-9.0,71
2430,16.0,208
2431,0.0,127
2432,-15.0,43
2433,8.0,154
2434,78.0,518
2435,-10.0,71
2436,6.0,154
2437,0.0,119
2438,11.0,172
2439,29.0,262
2440,-9.0,68
2441,42.0,324
2442,7.0,154
2443,-15.0,43
2444,-10.0,71
2445,5.0,154
2446,21.0,235
2447,5.0,154
2448,1.0,127
2449,2.0,124
2450,-10.0,57
2451,-9.0,71
2452,5.0,147
2453,-10.0,61
2454,-5.0,99
2455,-15.0,43
2456,-15.0,23
2457,-10.0,71
2458,7.0,150
2459,-5.0,99
2460,-5.0,99
2461,-15.0,31
2462,-10.0,71
2463,-10.0,71
2464,10.0,181
2465,-10.0,71
2466,0.0,127
2467,11.0,181
2468,1.0,100
2469,-5.0,94
2470,-15.0,43
2471,-15.0,43
2472,7.0,154
2473,-14.0,43
2474,25.0,262
2475,40.0,330
2476,-5.0,99
2477,7.0,154
2478,15.0,208
2479,25.0,262
2480,-4.0,99
2481,17.0,208
2482,-10.0,64
2483,-10.0,71
2484,-15.0,43
2485,21.0,235
2486,-15.0,43
2487,-4.0,99
2488,1.0,127
2489,-5.0,99
2490,7.0,148
2491,1.0,127
2492,-15.0,43
2493,-10.0,71
2494,38.0,314
2495,12.0,181
2496,6.0,154
2497,20.0,235
2498,21.0,235
2499,-4.0,99
2500,17.0,208
2501,5.0,154
2502,11.0,181
2503,11.0,181
2504,-15.0,43
2505,-4.0,99
2506,15.0,208
2507,21.0,235
2508,-15.0,43
2509,17.0,208
2510,-15.0,43
2511,-14.0,43
2512,16.0,208
2513,10.0,181
2514,-14.0,43
2515,0.0,127
2516,0.0,127
2517,-10.0,71
2518,-15.0,43
2519,-10.0,71
2520,20.0,235
2521,-10.0,68
2522,11.0,181
2523,-4.0,99
2524,1.0,127
2525,-9.0,71
2526,-9.0,71
2527,-9.0,71
2528,-5.0,92
2529,0.0,127
2530,70.0,493
2531,1.0,127
2532,17.0,208
2533,5.0,133
2534,56.0,417
2535,6.0,154
2536,-10.0,71
2537,43.0,341
2538,-15.0,43
2539,-10.0,71
2540,-14.0,43
2541,5.0,154
2542,-15.0,43
2543,10.0,181
2544,-10.0,71
2545,-10.0,71
2546,-10.0,71
2547,-9.0,71
2548,-10.0,66
2549,-15.0,37
2550,-15.0,43
2551,0.0,127
2552,10.0,181
2553,-8.0,71
2554,21.0,235
2555,20.0,235
2556,-9.0,71
2557,-15.0,43
2558,-15.0,43
2559,13.0,181
2560,20.0,235
2561,15.0,208
2562,1.0,127
2563,-9.0,71
2564,72.0,493
2565,-4.0,99
2566,1.0,127
2567,5.0,154
2568,-15.0,43
2569,25.0,262
2570,26.0,262
2571,43.0,341
2572,16.0,208
2573,11.0,181
2574,-15.0,43
2575,-10.0,71
2576,15.0,208
2577,56.0,417
2578,47.0,366
2579,0.0,127
2580,17.0,205
2581,22.0,235
2582,-9.0,71
2583,-10.0,71
2584,23.0,235
2585,-15.0,43
2586,45.0,342
2587,-9.0,71
2588,36.0,314
2589,-15.0,22
2590,6.0,142
2591,0.0,127
2592,0.0,127
2593,-10.0,71
2594,11.0,171
2595,-10.0,71
2596,-10.0,71
2597,5.0,154
2598,90.0,567
2599,-10.0,71
2600,10.0,181
2601,-5.0,99
2602,-15.0,43
2603,-10.0,68
2604,-15.0,34
2605,-10.0,71
2606,56.0,392
2607,-14.0,41
2608,-5.0,93
2609,6.0,149
2610,-15.0,38
2611,-5.0,99
2612,0.0,119
2613,-9.0,55
2614,-14.0,43
2615,-10.0,51
2616,-10.0,45
2617,33.0,288
2618,-15.0,43
2619,48.0,366
2620,0.0,127
2621,-10.0,71
2622,-5.0,95
2623,-10.0,71
2624,12.0,181
2625,-15.0,43
2626,5.0,154
2627,26.0,262
2628,-5.0,81
2629,-5.0,99
2630,-9.0,71
2631,50.0,392
2632,-9.0,71
2633,5.0,143
2634,37.0,293
2635,52.0,392
2636,14.0,181
2637,-15.0,43
2638,5.0,154
2639,-14.0,43
2640,0.0,127
2641,-10.0,58
2642,-5.0,90
2643,-15.0,43
2644,-10.0,71
2645,51.0,392
2646,-10.0,71
2647,-8.0,71
2648,-4.0,99
2649,-15.0,43
2650,-15.0,43
2651,5.0,154
2652,-15.0,43
2653,47.0,366
2654,2.0,127
2655,5.0,154
2656,-8.0,71
2657,17.0,208
2658,5.0,154
2659,-15.0,24
2660,35.0,314
2661,40.0,341
2662,6.0,154
2663,15.0,208
2664,17.0,208
2665,-5.0,99
2666,10.0,181
2667,-15.0,43
2668,-4.0,99
2669,6.0,154
2670,-15.0,43
2671,40.0,341
2672,-10.0,71
2673,-5.0,99
2674,-15.0,43
2675,-10.0,71
2676,-15.0,43
2677,-15.0,43
2678,20.0,235
2679,56.0,417
2680,15.0,208
2681,-9.0,71
2682,5.0,154
2683,6.0,154
2684,46.0,366
2685,37.0,314
2686,36.0,314
2687,-15.0,24
2688,1.0,127
2689,-15.0,24
2690,0.0,127
2691,-9.0,71
2692,1.0,127
2693,-10.0,71
2694,7.0,154
2695,-5.0,99
2696,-9.0,53
2697,-14.0,43
2698,-10.0,71
2699,-8.0,71
2700,6.0,154
2701,10.0,171
2702,17.0,208
2703,0.0,127
2704,-10.0,71
2705,-5.0,99
2706,-5.0,99
2707,0.0,127
2708,20.0,235
2709,-15.0,24
2710,1.0,127
2711,20.0,235
2712,-10.0,71
2713,0.0,127
2714,-15.0,43
2715,-10.0,57
2716,-14.0,43
2717,10.0,181
2718,15.0,187
2719,66.0,468
2720,-15.0,24
2721,47.0,366
2722,-15.0,43
2723,7.0,154
2724,-9.0,71
2725,52.0,392
2726,21.0,235
2727,-9.0,71
2728,20.0,235
2729,0.0,127
2730,0.0,127
2731,2.0,127
2732,4.0,127
2733,-10.0,71
2734,-10.0,71
2735,47.0,366
2736,1.0,127
2737,-10.0,71
2738,11.0,181
2739,-5.0,99
2740,-15.0,43
2741,31.0,288
2742,15.0,208
2743,-3.0,99
2744,20.0,235
2745,-15.0,43
2746,5.0,154
2747,0.0,127
2748,25.0,258
2749,-10.0,51
2750,1.0,127
2751,-15.0,43
2752,0.0,127
2753,5.0,154
2754,0.0,127
2755,12.0,181
2756,-5.0,94
2757,-5.0,87
2758,7.0,154
2759,-10.0,53
2760,15.0,208
2761,19.0,208
2762,15.0,208
2763,-15.0,24
2764,-5.0,99
2765,35.0,314
2766,7.0,154
2767,-15.0,43
2768,2.0,127
2769,27.0,262
2770,6.0,154
2771,-15.0,24
2772,26.0,262
2773,41.0,341
2774,-10.0,61
2775,5.0,131
2776,-15.0,43
2777,-10.0,61
2778,-5.0,99
2779,-15.0,38
2780,41.0,341
2781,-9.0,71
2782,31.0,288
2783,-10.0,71
2784,5.0,135
2785,-14.0,43
2786,-10.0,71
2787,2.0,127
2788,48.0,366
2789,-15.0,43
2790,-4.0,75
2791,-5.0,99
2792,1.0,127
2793,-15.0,24
2794,8.0,154
2795,11.0,181
2796,-5.0,77
2797,-15.0,43
2798,-15.0,43
2799,-5.0,99
2800,0.0,127
2801,-15.0,43
2802,-5.0,96
2803,6.0,127
2804,-14.0,43
2805,11.0,181
2806,15.0,208
2807,-9.0,71
2808,31.0,288
2809,1.0,126
2810,-15.0,43
2811,-8.0,71
2812,37.0,314
2813,-10.0,71
2814,0.0,127
2815,-5.0,99
2816,1.0,127
2817,10.0,181
2818,-15.0,39
2819,-15.0,43
2820,5.0,154
2821,21.0,235
2822,-15.0,43
2823,-10.0,71
2824,32.0,278
2825,0.0,127
2826,27.0,262
2827,1.0,127
2828,5.0,154
2829,-8.0,71
2830,-8.0,71
2831,-8.0,71
2832,10.0,181
2833,0.0,115
2834,-15.0,43
2835,-5.0,89
2836,-14.0,43
2837,22.0,218
2838,-10.0,71
2839,-4.0,96
2840,3.0,127
2841,-10.0,71
2842,-5.0,86
2843,12.0,173
2844,-15.0,24
2845,-14.0,43
2846,0.0,127
2847,-5.0,99
2848,-4.0,99
2849,-10.0,71
2850,-5.0,77
2851,10.0,181
2852,-14.0,43
2853,-10.0,51
2854,-15.0,24
2855,-15.0,43
2856,-10.0,71
2857,0.0,127
2858,-10.0,71
2859,1.0,127
2860,-10.0,71
2861,-10.0,71
2862,-10.0,71
2863,-10.0,71
2864,31.0,288
2865,0.0,127
2866,-4.0,99
2867,-10.0,71
2868,46.0,366
2869,-10.0,71
2870,-15.0,43
2871,36.0,314
2872,0.0,127
2873,6.0,154
2874,10.0,181
2875,-14.0,43
2876,25.0,262
2877,-15.0,38
2878,1.0,127
2879,6.0,136
2880,-8.0,71
2881,35.0,314
2882,0.0,127
2883,-15.0,43
2884,10.0,181
2885,-15.0,43
2886,-15.0,43
2887,62.0,443
2888,-5.0,99
2889,55.0,417
2890,-15.0,43
2891,5.0,154
2892,-14.0,43
2893,-9.0,71
2894,5.0,154
2895,-15.0,43
2896,0.0,127
2897,-9.0,71
2898,15.0,208
2899,41.0,341
2900,-5.0,99
2901,-10.0,71
2902,-10.0,71
2903,15.0,208
2904,41.0,341
2905,-10.0,71
2906,-5.0,99
2907,-15.0,43
2908,-5.0,99
2909,20.0,235
2910,6.0,154
2911,1.0,127
2912,-10.0,71
2913,-15.0,43
2914,-10.0,71
2915,35.0,314
2916,2.0,109
2917,10.0,181
2918,15.0,208
2919,5.0,154
2920,-15.0,43
2921,43.0,314
2922,-10.0,43
2923,-5.0,90
2924,-15.0,43
2925,-9.0,62
2926,15.0,208
2927,21.0,235
2928,11.0,181
2929,-4.0,99
2930,52.0,392
2931,-4.0,99
2932,-14.0,43
2933,-3.0,99
2934,-15.0,43
2935,-4.0,99
2936,-10.0,71
2937,12.0,181
2938,-15.0,43
2939,-10.0,71
2940,-15.0,43
2941,-3.0,99
2942,15.0,208
2943,-10.0,71
2944,-5.0,99
2945,20.0,235
2946,18.0,208
2947,6.0,154
2948,5.0,154
2949,76.0,518
2950,-10.0,71
2951,5.0,152
2952,23.0,235
2953,1.0,127
2954,-14.0,43
2955,1.0,127
2956,10.0,181
2957,5.0,154
2958,-5.0,99
2959,46.0,366
2960,-9.0,70
2961,-2.0,99
2962,37.0,314
2963,-15.0,43
2964,-5.0,99
2965,19.0,199
2966,-15.0,43
2967,-9.0,71
2968,-15.0,43
2969,-10.0,71
2970,42.0,341
2971,5.0,154
2972,-10.0,71
2973,-10.0,43
2974,-10.0,71
2975,-10.0,62
2976,-10.0,57
2977,20.0,235
2978,-4.0,99
2979,-15.0,30
2980,1.0,127
2981,5.0,154
2982,-3.0,99
2983,16.0,208
2984,-5.0,90
2985,-14.0,43
2986,-10.0,71
2987,-5.0,94
2988,-5.0,99
2989,-5.0,95
2990,-9.0,71
2991,15.0,208
2992,-4.0,99
2993,-10.0,71
2994,-14.0,43
2995,-15.0,33
2996,5.0,154
2997,-15.0,32
2998,-5.0,99
2999,21.0,235
3000,-15.0,43
3001,13.0,181
3002,5.0,148
3003,-10.0,44
3004,-15.0,43
3005,-15.0,43
3006,-15.0,43
3007,1.0,127
3008,1.0,107
