epoch,accuracy,loss,lr,val_accuracy,val_loss
39,0.7315245866775513,0.41233164072036743,0.00025,0.6686805486679077,0.6008025407791138
40,0.7398634552955627,0.4007309377193451,0.000125,0.6942967772483826,0.5857484936714172
41,0.7425221800804138,0.39696526527404785,0.000125,0.6918801069259644,0.5866876840591431
42,0.7439724206924438,0.3947369158267975,0.000125,0.6957467198371887,0.5875224471092224
43,0.7439724206924438,0.3935497999191284,0.000125,0.6938134431838989,0.5896574258804321
44,0.7440932989120483,0.3913208842277527,0.000125,0.6952633857727051,0.5780143141746521
45,0.7478397488594055,0.3891795575618744,0.000125,0.6928467750549316,0.5938234329223633
46,0.7451809644699097,0.3880738317966461,0.000125,0.7114548087120056,0.5718985795974731
47,0.7486252784729004,0.38619670271873474,0.000125,0.7022716403007507,0.5892990827560425
48,0.749592125415802,0.38425177335739136,0.000125,0.701063334941864,0.5865285992622375
49,0.749773383140564,0.382576584815979,0.000125,0.7058965563774109,0.5848841071128845
50,0.7562390565872192,0.37664493918418884,6.25e-05,0.6930884718894958,0.6035951375961304
51,0.7546075582504272,0.3745686411857605,6.25e-05,0.7013049721717834,0.5949202179908752
52,0.7558764815330505,0.3737047016620636,6.25e-05,0.7022716403007507,0.5980837941169739
53,0.7567224502563477,0.37249699234962463,6.25e-05,0.7025132775306702,0.6021235585212708
54,0.7566620111465454,0.37192484736442566,6.25e-05,0.6962300539016724,0.6058530807495117
55,0.755997359752655,0.3709421157836914,6.25e-05,0.7071048617362976,0.5953595042228699
56,0.7588374018669128,0.3703191876411438,6.25e-05,0.69888836145401,0.6047181487083435
57,0.7607710361480713,0.3683461546897888,6.25e-05,0.6993716955184937,0.612511932849884
58,0.7581122517585754,0.3683033287525177,6.25e-05,0.7039632797241211,0.6019493341445923
59,0.7605897784233093,0.36746516823768616,6.25e-05,0.7017883062362671,0.6072072386741638
60,0.7630672454833984,0.3632892966270447,3.125e-05,0.7017883062362671,0.6126943826675415
61,0.7619795799255371,0.36298754811286926,3.125e-05,0.7085548639297485,0.6033518314361572
62,0.7626442909240723,0.3624134957790375,3.125e-05,0.7097631692886353,0.6065129041671753
63,0.7626442909240723,0.3619108498096466,3.125e-05,0.7092798352241516,0.6057137250900269
64,0.7644570469856262,0.3615433871746063,3.125e-05,0.7054132223129272,0.6093901991844177
65,0.7633693814277649,0.3608943819999695,3.125e-05,0.713871419429779,0.6034917831420898
66,0.7651217579841614,0.36083900928497314,3.125e-05,0.7051715850830078,0.6143208742141724
67,0.7637319564819336,0.35980185866355896,3.125e-05,0.7107298374176025,0.6038264632225037
68,0.7651821970939636,0.36011725664138794,3.125e-05,0.7119381427764893,0.6082409620285034
69,0.7665115594863892,0.3592042624950409,3.125e-05,0.7075881958007812,0.6141819953918457
