episode,return,length
1570,0.0,127
1571,31.0,288
1572,25.0,262
1573,-10.0,71
1574,-15.0,43
1575,40.0,341
1576,0.0,127
1577,0.0,127
1578,20.0,235
1579,0.0,127
1580,40.0,341
1581,106.0,663
1582,52.0,392
1583,8.0,154
1584,17.0,208
1585,5.0,154
1586,45.0,366
1587,5.0,154
1588,47.0,366
1589,50.0,392
1590,-10.0,71
1591,25.0,262
1592,20.0,235
1593,15.0,208
1594,-15.0,43
1595,-5.0,99
1596,40.0,341
1597,38.0,314
1598,46.0,366
1599,5.0,154
1600,5.0,154
1601,-4.0,99
1602,70.0,493
1603,-15.0,43
1604,63.0,443
1605,-10.0,71
1606,-9.0,71
1607,-10.0,71
1608,5.0,154
1609,15.0,208
1610,-4.0,99
1611,-5.0,75
1612,20.0,235
1613,-4.0,99
1614,11.0,181
1615,11.0,181
1616,0.0,127
1617,-15.0,43
1618,76.0,518
1619,-14.0,43
1620,-5.0,99
1621,36.0,314
1622,23.0,235
1623,-4.0,99
1624,-4.0,99
1625,59.0,417
1626,6.0,154
1627,-15.0,43
1628,-10.0,71
1629,-10.0,71
1630,60.0,443
1631,42.0,341
1632,-15.0,43
1633,-14.0,43
1634,2.0,127
1635,6.0,154
1636,31.0,288
1637,12.0,181
1638,6.0,154
1639,52.0,392
1640,72.0,493
1641,-15.0,43
1642,-15.0,43
1643,-10.0,71
1644,-15.0,43
1645,5.0,154
1646,20.0,235
1647,-14.0,43
1648,31.0,288
1649,10.0,181
1650,44.0,341
1651,20.0,235
1652,-10.0,71
1653,-5.0,99
1654,-10.0,71
1655,-8.0,71
1656,101.0,615
1657,-15.0,43
1658,11.0,181
1659,28.0,262
1660,6.0,154
1661,5.0,154
1662,-15.0,43
1663,-15.0,43
1664,16.0,208
1665,76.0,493
1666,47.0,366
1667,17.0,208
1668,0.0,105
1669,-10.0,71
1670,27.0,262
1671,121.0,733
1672,15.0,208
1673,-5.0,99
1674,15.0,208
1675,-15.0,43
1676,-4.0,99
1677,42.0,341
1678,16.0,208
1679,31.0,288
1680,48.0,366
1681,21.0,235
1682,48.0,366
1683,0.0,127
1684,-15.0,43
1685,-9.0,71
1686,30.0,288
1687,16.0,208
1688,57.0,417
1689,11.0,181
1690,56.0,417
1691,-15.0,43
1692,47.0,366
1693,-4.0,99
1694,35.0,314
1695,20.0,235
1696,56.0,417
1697,-15.0,43
1698,45.0,366
1699,16.0,208
1700,45.0,366
1701,-15.0,43
1702,15.0,208
1703,1.0,127
1704,16.0,208
1705,16.0,208
1706,31.0,288
1707,83.0,542
1708,-5.0,99
1709,75.0,518
1710,43.0,341
1711,5.0,154
1712,62.0,443
1713,-15.0,25
1714,35.0,314
1715,-15.0,43
1716,25.0,262
1717,10.0,181
1718,27.0,262
1719,20.0,235
1720,70.0,493
1721,60.0,443
1722,52.0,392
1723,1.0,127
1724,10.0,181
1725,-14.0,43
1726,33.0,288
1727,32.0,288
1728,-5.0,80
1729,26.0,262
1730,-15.0,43
1731,1.0,127
1732,0.0,127
1733,-10.0,71
1734,-5.0,99
1735,60.0,417
1736,77.0,518
1737,28.0,262
1738,0.0,127
1739,-10.0,71
1740,10.0,181
1741,20.0,235
1742,30.0,288
1743,36.0,314
1744,6.0,154
1745,67.0,468
1746,53.0,378
1747,11.0,174
1748,5.0,154
1749,-14.0,43
1750,1.0,127
1751,21.0,235
1752,37.0,314
1753,36.0,314
1754,41.0,341
1755,-10.0,46
1756,-15.0,43
1757,-4.0,99
1758,106.0,639
1759,40.0,341
1760,16.0,208
1761,88.0,567
1762,27.0,262
1763,50.0,392
1764,-5.0,99
1765,50.0,392
1766,5.0,154
1767,22.0,235
1768,-15.0,43
1769,-10.0,71
1770,-5.0,99
1771,31.0,288
1772,60.0,443
1773,1.0,127
1774,-15.0,43
1775,20.0,208
1776,7.0,154
1777,32.0,288
1778,-15.0,43
1779,63.0,443
1780,-5.0,99
1781,17.0,208
1782,-4.0,99
1783,41.0,341
1784,46.0,366
1785,48.0,366
1786,20.0,235
1787,-5.0,99
1788,35.0,314
1789,25.0,262
1790,11.0,181
1791,50.0,392
1792,-5.0,99
1793,0.0,127
1794,56.0,417
1795,41.0,341
1796,38.0,314
1797,-10.0,71
1798,33.0,288
1799,-5.0,99
1800,27.0,262
1801,60.0,443
1802,7.0,154
1803,15.0,208
1804,27.0,262
1805,-5.0,99
1806,100.0,615
1807,-15.0,43
1808,25.0,262
1809,27.0,262
1810,-3.0,99
1811,37.0,314
1812,-15.0,43
1813,6.0,154
1814,-14.0,43
1815,38.0,314
1816,41.0,341
1817,33.0,288
1818,-4.0,99
1819,42.0,341
1820,-15.0,43
1821,46.0,366
1822,-10.0,71
1823,-10.0,53
1824,26.0,262
1825,10.0,181
1826,5.0,143
1827,70.0,468
1828,54.0,392
1829,54.0,392
1830,1.0,127
1831,53.0,392
1832,44.0,341
1833,-15.0,43
1834,51.0,392
1835,25.0,262
1836,70.0,493
1837,-15.0,43
1838,70.0,493
1839,6.0,154
1840,-15.0,43
1841,-10.0,71
1842,0.0,127
1843,41.0,341
1844,35.0,314
1845,38.0,314
1846,20.0,235
1847,26.0,262
1848,40.0,314
1849,22.0,235
1850,46.0,366
1851,38.0,314
1852,-4.0,99
1853,-10.0,71
1854,36.0,314
1855,-15.0,43
1856,-10.0,71
1857,5.0,154
1858,25.0,262
1859,-9.0,70
1860,-15.0,43
1861,0.0,127
1862,15.0,208
1863,-9.0,71
1864,31.0,288
1865,25.0,262
1866,11.0,169
1867,-5.0,99
1868,0.0,127
1869,-15.0,43
1870,-15.0,43
1871,5.0,154
1872,66.0,468
1873,21.0,235
1874,16.0,208
1875,-9.0,71
1876,57.0,417
1877,61.0,443
1878,-10.0,71
1879,-15.0,24
1880,31.0,288
1881,1.0,127
1882,37.0,314
1883,-4.0,99
1884,17.0,208
1885,49.0,366
1886,0.0,127
1887,31.0,288
1888,22.0,235
1889,-15.0,43
1890,83.0,542
1891,-3.0,99
1892,0.0,127
1893,-5.0,99
1894,-5.0,99
1895,51.0,392
1896,0.0,115
1897,15.0,208
1898,16.0,208
1899,10.0,181
1900,-10.0,71
1901,66.0,443
1902,61.0,443
1903,22.0,235
1904,-10.0,71
1905,0.0,127
1906,23.0,235
1907,-15.0,36
1908,-15.0,43
1909,35.0,314
1910,5.0,154
1911,-15.0,43
1912,-4.0,99
1913,70.0,493
1914,56.0,417
1915,64.0,443
1916,-4.0,99
1917,25.0,262
1918,30.0,288
1919,36.0,314
1920,-5.0,99
1921,16.0,208
1922,-5.0,99
1923,-3.0,99
1924,-14.0,43
1925,-15.0,43
1926,1.0,127
1927,36.0,314
1928,53.0,392
1929,21.0,235
1930,-15.0,43
1931,16.0,208
1932,-10.0,71
1933,2.0,127
1934,-15.0,43
1935,-5.0,99
1936,-14.0,43
1937,-10.0,71
1938,-3.0,99
1939,18.0,208
1940,76.0,518
1941,12.0,181
1942,71.0,493
1943,60.0,417
1944,26.0,262
1945,-5.0,99
1946,27.0,242
1947,-10.0,71
1948,12.0,181
1949,49.0,352
1950,10.0,181
1951,6.0,154
1952,-15.0,43
1953,-10.0,46
1954,60.0,443
1955,-9.0,71
1956,20.0,235
1957,56.0,417
1958,-15.0,43
1959,-10.0,46
1960,25.0,262
1961,49.0,366
1962,20.0,235
1963,15.0,208
1964,71.0,493
1965,84.0,542
1966,0.0,127
1967,-14.0,43
1968,28.0,262
1969,-15.0,43
1970,5.0,154
1971,11.0,181
1972,60.0,443
1973,27.0,262
1974,81.0,542
1975,0.0,127
1976,25.0,262
1977,92.0,591
1978,21.0,235
1979,31.0,288
1980,66.0,468
1981,-10.0,71
1982,60.0,443
1983,45.0,366
1984,-10.0,71
1985,-10.0,71
1986,20.0,235
1987,-10.0,71
1988,1.0,127
1989,27.0,262
1990,31.0,288
1991,6.0,154
1992,64.0,443
1993,6.0,154
1994,61.0,443
1995,33.0,288
1996,23.0,235
1997,-9.0,71
1998,6.0,154
1999,21.0,235
2000,-15.0,21
2001,-10.0,71
2002,10.0,181
2003,-5.0,99
2004,-15.0,43
2005,26.0,262
2006,7.0,154
2007,10.0,181
2008,-15.0,43
2009,12.0,181
2010,2.0,127
2011,41.0,341
2012,46.0,366
2013,-5.0,99
2014,0.0,127
2015,64.0,443
2016,38.0,314
2017,-9.0,71
2018,31.0,288
2019,-15.0,43
2020,25.0,262
2021,66.0,468
2022,21.0,235
2023,32.0,288
2024,84.0,542
2025,31.0,288
2026,66.0,468
2027,-10.0,71
2028,21.0,235
2029,1.0,127
2030,26.0,262
2031,41.0,341
2032,37.0,314
2033,10.0,181
2034,52.0,392
2035,31.0,288
2036,15.0,208
2037,-4.0,99
2038,20.0,235
2039,27.0,262
2040,5.0,154
2041,-10.0,71
2042,-15.0,43
2043,6.0,154
2044,55.0,392
2045,-15.0,43
2046,-10.0,71
2047,6.0,154
2048,25.0,262
2049,-15.0,43
2050,20.0,235
2051,35.0,314
2052,23.0,235
2053,35.0,314
2054,73.0,493
2055,21.0,235
2056,0.0,127
2057,-15.0,43
2058,35.0,277
2059,-5.0,99
2060,60.0,417
2061,45.0,341
2062,-14.0,43
2063,2.0,123
2064,26.0,262
2065,11.0,181
2066,-5.0,99
2067,71.0,493
2068,44.0,341
2069,16.0,208
2070,30.0,288
2071,55.0,417
2072,10.0,181
2073,26.0,262
2074,6.0,154
2075,-5.0,99
2076,20.0,235
2077,16.0,208
2078,1.0,103
2079,-15.0,43
2080,90.0,591
2081,16.0,208
2082,-8.0,71
2083,2.0,127
2084,101.0,639
2085,61.0,443
2086,-10.0,71
2087,-15.0,43
2088,-9.0,71
2089,20.0,235
2090,43.0,341
2091,107.0,663
2092,26.0,262
2093,47.0,366
2094,38.0,314
2095,55.0,392
2096,23.0,235
2097,24.0,235
2098,22.0,235
2099,68.0,468
2100,10.0,181
2101,16.0,193
2102,5.0,154
2103,52.0,392
2104,5.0,154
2105,41.0,341
2106,-10.0,71
2107,76.0,518
2108,-8.0,71
2109,-5.0,99
2110,-5.0,99
2111,38.0,314
2112,10.0,181
2113,-9.0,71
2114,95.0,591
2115,-5.0,99
2116,-15.0,43
2117,-4.0,99
2118,2.0,127
2119,15.0,208
2120,15.0,208
2121,3.0,127
2122,-4.0,99
2123,2.0,127
2124,51.0,392
2125,6.0,154
2126,59.0,417
2127,84.0,542
2128,67.0,468
2129,83.0,542
2130,46.0,353
2131,68.0,468
2132,-5.0,99
2133,-15.0,43
2134,51.0,366
2135,66.0,468
2136,20.0,235
2137,39.0,314
2138,12.0,181
2139,30.0,288
2140,2.0,127
2141,-9.0,71
2142,26.0,262
2143,-10.0,71
2144,25.0,262
2145,38.0,314
2146,7.0,153
2147,47.0,366
2148,56.0,417
2149,58.0,417
2150,-15.0,36
2151,45.0,366
2152,-10.0,71
2153,55.0,417
2154,20.0,235
2155,38.0,314
2156,41.0,341
2157,16.0,207
2158,-4.0,99
2159,-15.0,43
2160,37.0,314
2161,-10.0,71
2162,61.0,443
2163,45.0,366
2164,27.0,262
2165,-4.0,78
2166,30.0,288
2167,53.0,392
2168,95.0,615
2169,25.0,262
2170,34.0,288
2171,-5.0,99
2172,-14.0,43
2173,58.0,417
2174,-5.0,99
2175,-10.0,71
2176,12.0,181
2177,26.0,262
2178,-5.0,99
2179,-15.0,43
2180,68.0,468
2181,-4.0,99
2182,-15.0,43
2183,25.0,262
2184,52.0,384
2185,10.0,181
2186,28.0,262
2187,11.0,161
2188,36.0,314
2189,30.0,288
2190,-10.0,71
2191,32.0,288
2192,32.0,288
2193,-15.0,43
2194,37.0,314
2195,46.0,366
2196,20.0,235
2197,0.0,127
2198,94.0,591
2199,1.0,127
2200,-14.0,43
2201,71.0,468
2202,26.0,262
2203,45.0,341
2204,-4.0,92
2205,26.0,262
2206,32.0,288
2207,26.0,262
2208,-10.0,71
2209,-15.0,43
2210,-9.0,71
2211,-5.0,99
2212,101.0,639
2213,0.0,127
2214,61.0,443
2215,57.0,417
2216,24.0,235
2217,15.0,208
2218,37.0,314
2219,37.0,314
2220,16.0,201
2221,-9.0,71
2222,6.0,154
2223,-15.0,43
2224,-5.0,99
2225,27.0,262
2226,10.0,181
2227,56.0,417
2228,-10.0,71
2229,20.0,235
2230,23.0,235
2231,-10.0,71
2232,-5.0,84
2233,30.0,288
2234,36.0,314
2235,1.0,127
2236,46.0,366
2237,75.0,518
2238,-10.0,71
2239,28.0,262
2240,24.0,235
2241,42.0,341
2242,-15.0,43
2243,21.0,235
2244,26.0,262
2245,55.0,417
2246,20.0,235
2247,1.0,118
2248,11.0,174
2249,101.0,639
2250,0.0,127
2251,55.0,417
2252,97.0,615
2253,26.0,262
2254,20.0,235
2255,31.0,288
2256,-4.0,99
2257,46.0,366
2258,13.0,181
2259,65.0,468
2260,10.0,181
2261,-5.0,99
2262,92.0,591
2263,67.0,468
2264,25.0,262
2265,20.0,235
2266,1.0,121
2267,35.0,314
2268,8.0,154
2269,-14.0,43
2270,1.0,127
2271,0.0,127
2272,5.0,154
2273,75.0,518
2274,41.0,341
2275,41.0,341
2276,-15.0,43
2277,62.0,443
2278,72.0,493
2279,36.0,314
2280,36.0,314
2281,27.0,262
2282,5.0,154
2283,6.0,154
2284,20.0,235
2285,42.0,341
2286,56.0,417
2287,-15.0,43
2288,101.0,639
2289,22.0,235
2290,42.0,341
2291,-4.0,99
2292,20.0,235
2293,-3.0,99
2294,0.0,127
2295,35.0,314
2296,25.0,262
2297,35.0,314
2298,25.0,262
2299,21.0,235
2300,118.0,686
2301,40.0,341
2302,94.0,591
2303,37.0,314
2304,36.0,314
2305,64.0,443
2306,20.0,235
2307,50.0,392
2308,5.0,154
2309,25.0,262
2310,27.0,262
2311,67.0,468
2312,32.0,288
2313,2.0,127
2314,39.0,314
2315,26.0,262
2316,40.0,341
2317,20.0,235
2318,16.0,208
2319,0.0,127
2320,-10.0,71
2321,15.0,208
2322,50.0,392
2323,27.0,262
2324,-10.0,71
2325,16.0,208
2326,7.0,154
2327,10.0,181
2328,61.0,443
2329,-5.0,99
2330,-9.0,71
2331,67.0,468
2332,10.0,181
2333,36.0,314
2334,20.0,235
2335,-4.0,99
2336,10.0,181
2337,25.0,262
2338,10.0,181
2339,42.0,341
2340,38.0,314
2341,-9.0,71
2342,-5.0,99
2343,56.0,417
2344,17.0,208
2345,61.0,443
2346,100.0,615
2347,10.0,181
2348,26.0,262
2349,126.0,733
2350,52.0,392
2351,-10.0,66
2352,0.0,127
2353,0.0,127
2354,-9.0,71
2355,46.0,366
2356,55.0,417
2357,15.0,208
2358,0.0,113
2359,46.0,366
2360,32.0,288
2361,38.0,314
2362,57.0,417
2363,0.0,127
2364,31.0,288
2365,-15.0,43
2366,-8.0,71
2367,20.0,235
2368,12.0,181
2369,6.0,154
2370,15.0,208
2371,-4.0,99
2372,-9.0,71
2373,11.0,163
2374,80.0,542
2375,25.0,262
2376,20.0,235
2377,21.0,235
2378,49.0,366
2379,26.0,262
2380,26.0,262
2381,-15.0,43
2382,27.0,262
2383,36.0,314
2384,26.0,262
2385,22.0,235
2386,11.0,181
2387,34.0,288
2388,0.0,127
2389,12.0,181
2390,22.0,235
2391,1.0,127
2392,26.0,262
2393,-15.0,43
2394,21.0,235
2395,26.0,262
2396,27.0,262
2397,-5.0,99
2398,23.0,235
2399,5.0,154
2400,-15.0,43
2401,11.0,181
2402,25.0,247
2403,20.0,235
2404,-15.0,43
2405,31.0,288
2406,45.0,366
2407,-10.0,71
2408,51.0,392
2409,31.0,288
2410,24.0,235
2411,10.0,181
2412,33.0,288
2413,20.0,235
2414,52.0,392
2415,0.0,127
2416,12.0,181
2417,-9.0,71
2418,32.0,288
2419,40.0,341
2420,-9.0,71
2421,5.0,154
2422,25.0,262
2423,61.0,443
2424,-5.0,81
2425,43.0,341
2426,77.0,518
2427,43.0,341
2428,10.0,181
2429,25.0,262
2430,16.0,208
2431,39.0,314
2432,34.0,288
2433,0.0,127
2434,16.0,208
2435,22.0,235
2436,30.0,288
2437,-10.0,71
2438,35.0,314
2439,38.0,314
2440,20.0,235
2441,48.0,366
2442,62.0,443
2443,31.0,286
2444,25.0,258
2445,0.0,127
2446,47.0,366
2447,0.0,127
2448,11.0,181
2449,0.0,127
2450,20.0,235
2451,28.0,262
2452,35.0,314
2453,64.0,443
2454,62.0,443
2455,-5.0,99
2456,21.0,234
2457,-10.0,71
2458,51.0,392
2459,58.0,417
2460,66.0,468
2461,20.0,235
2462,15.0,208
2463,75.0,493
2464,1.0,127
2465,-15.0,43
2466,26.0,262
2467,-10.0,71
2468,25.0,262
2469,16.0,207
2470,-5.0,99
2471,-4.0,99
2472,42.0,341
2473,11.0,181
2474,61.0,443
2475,-5.0,99
2476,11.0,165
2477,0.0,127
2478,50.0,392
2479,-15.0,33
2480,0.0,127
2481,26.0,262
2482,25.0,249
2483,76.0,518
2484,-10.0,71
2485,26.0,262
2486,16.0,208
2487,25.0,252
2488,23.0,235
2489,11.0,160
2490,6.0,154
2491,-15.0,33
2492,-15.0,43
2493,44.0,341
2494,-5.0,99
2495,-10.0,71
2496,36.0,314
2497,62.0,443
2498,1.0,127
2499,-4.0,99
2500,23.0,235
2501,-10.0,71
2502,45.0,366
2503,-15.0,43
2504,20.0,235
2505,-4.0,99
2506,1.0,127
2507,25.0,262
2508,48.0,366
2509,21.0,235
2510,36.0,314
2511,6.0,154
2512,10.0,181
2513,40.0,314
2514,36.0,314
2515,-15.0,43
2516,38.0,314
2517,20.0,225
2518,36.0,314
2519,-15.0,43
2520,20.0,235
2521,82.0,542
2522,-15.0,43
2523,45.0,366
2524,-15.0,43
2525,40.0,341
2526,10.0,181
2527,-5.0,99
2528,45.0,366
2529,20.0,235
2530,50.0,392
2531,10.0,181
2532,-15.0,43
2533,42.0,341
2534,35.0,314
2535,48.0,366
2536,20.0,235
2537,21.0,235
2538,-5.0,99
2539,84.0,542
2540,15.0,208
2541,-8.0,71
2542,50.0,392
2543,31.0,288
2544,25.0,262
2545,30.0,288
2546,-15.0,43
2547,-10.0,71
2548,-15.0,43
2549,35.0,314
2550,34.0,288
2551,-9.0,71
2552,45.0,366
2553,21.0,235
2554,10.0,181
2555,-15.0,43
2556,16.0,208
2557,86.0,567
2558,55.0,417
2559,35.0,292
2560,-5.0,99
2561,-10.0,71
2562,56.0,417
2563,0.0,127
2564,-15.0,43
2565,5.0,154
2566,-5.0,99
2567,-5.0,99
2568,15.0,208
2569,30.0,288
2570,55.0,417
2571,-10.0,71
2572,91.0,591
2573,46.0,366
2574,22.0,235
2575,21.0,235
2576,18.0,208
2577,7.0,154
2578,36.0,314
2579,-5.0,99
2580,25.0,262
2581,80.0,542
2582,61.0,443
2583,36.0,314
2584,78.0,518
2585,45.0,366
2586,-4.0,99
2587,45.0,366
2588,20.0,235
2589,-15.0,43
2590,-9.0,71
2591,35.0,314
2592,41.0,341
2593,35.0,314
2594,5.0,154
2595,23.0,235
2596,-15.0,43
2597,-15.0,43
2598,25.0,262
2599,10.0,181
2600,26.0,262
2601,56.0,417
2602,-4.0,99
2603,21.0,235
2604,45.0,341
2605,70.0,493
2606,63.0,443
2607,16.0,208
2608,67.0,468
2609,37.0,314
2610,12.0,181
2611,1.0,127
2612,55.0,417
2613,-10.0,71
2614,21.0,235
2615,80.0,542
2616,56.0,417
2617,45.0,366
2618,36.0,314
2619,-10.0,71
2620,5.0,154
2621,41.0,341
2622,5.0,154
2623,0.0,127
2624,26.0,262
2625,59.0,417
2626,6.0,154
2627,0.0,127
2628,46.0,366
2629,60.0,443
2630,22.0,235
2631,58.0,417
2632,20.0,235
2633,22.0,235
2634,68.0,468
2635,38.0,314
2636,35.0,314
2637,71.0,493
2638,-15.0,43
2639,65.0,468
2640,5.0,154
2641,-5.0,99
2642,20.0,235
2643,-10.0,71
2644,26.0,262
2645,6.0,154
2646,65.0,468
2647,-4.0,99
2648,30.0,288
2649,27.0,262
2650,11.0,181
2651,-10.0,71
2652,29.0,262
2653,47.0,366
2654,80.0,542
2655,-9.0,71
2656,-5.0,99
2657,-5.0,99
2658,48.0,366
2659,56.0,417
2660,-15.0,43
2661,20.0,235
2662,47.0,366
2663,87.0,567
2664,10.0,181
2665,5.0,154
2666,30.0,288
2667,66.0,468
2668,26.0,262
2669,75.0,518
2670,51.0,392
2671,27.0,262
2672,20.0,235
2673,44.0,341
2674,6.0,154
2675,5.0,154
2676,21.0,235
2677,107.0,663
2678,25.0,262
2679,47.0,366
2680,32.0,288
2681,-15.0,43
2682,21.0,235
2683,5.0,154
2684,25.0,262
2685,35.0,314
2686,40.0,341
2687,47.0,366
2688,-10.0,71
2689,-4.0,99
2690,86.0,567
2691,2.0,102
2692,40.0,341
2693,61.0,425
2694,-10.0,71
2695,6.0,154
2696,25.0,262
2697,43.0,341
2698,56.0,417
2699,0.0,127
2700,46.0,357
2701,16.0,208
2702,50.0,392
2703,25.0,262
2704,25.0,262
2705,-15.0,43
2706,-15.0,43
2707,48.0,366
2708,67.0,468
2709,28.0,262
2710,17.0,208
2711,26.0,262
2712,62.0,443
2713,73.0,493
2714,-9.0,71
2715,77.0,518
2716,0.0,127
2717,5.0,154
2718,61.0,443
2719,26.0,262
2720,-9.0,71
2721,27.0,262
2722,35.0,314
2723,8.0,154
2724,20.0,208
2725,-15.0,43
2726,55.0,417
2727,-5.0,99
2728,33.0,288
2729,-5.0,99
2730,3.0,127
2731,1.0,127
2732,20.0,235
2733,14.0,181
2734,41.0,341
2735,-10.0,71
2736,52.0,392
2737,5.0,154
2738,92.0,591
2739,29.0,262
2740,20.0,235
2741,54.0,392
2742,5.0,154
2743,-15.0,43
2744,-9.0,71
2745,37.0,314
2746,23.0,235
2747,60.0,443
2748,51.0,392
2749,42.0,341
2750,6.0,154
2751,-10.0,71
2752,16.0,208
2753,28.0,262
2754,12.0,181
2755,93.0,591
2756,15.0,208
2757,51.0,392
2758,102.0,639
2759,22.0,235
2760,129.0,756
2761,16.0,208
2762,16.0,208
2763,31.0,288
2764,-9.0,55
2765,16.0,208
2766,-15.0,43
2767,-9.0,71
2768,35.0,288
2769,22.0,235
2770,-15.0,43
2771,46.0,366
2772,-15.0,43
2773,5.0,154
2774,-3.0,79
2775,45.0,366
2776,35.0,314
2777,0.0,127
2778,-14.0,43
2779,80.0,542
2780,26.0,262
2781,103.0,639
2782,46.0,366
2783,2.0,127
2784,1.0,101
2785,30.0,288
2786,48.0,366
2787,10.0,181
2788,21.0,235
2789,90.0,591
2790,0.0,127
2791,61.0,417
2792,32.0,288
2793,73.0,493
2794,21.0,235
2795,10.0,181
2796,25.0,262
2797,36.0,314
2798,65.0,468
2799,-5.0,99
2800,-3.0,99
2801,76.0,493
2802,0.0,127
2803,11.0,181
2804,-10.0,71
2805,40.0,341
2806,-10.0,45
2807,63.0,443
2808,16.0,208
2809,46.0,366
2810,21.0,235
2811,1.0,127
2812,70.0,493
2813,-15.0,43
2814,-15.0,43
2815,6.0,154
2816,35.0,314
2817,26.0,262
2818,25.0,262
2819,104.0,639
2820,102.0,639
2821,10.0,181
2822,-10.0,71
2823,25.0,262
2824,21.0,235
2825,35.0,314
2826,88.0,567
2827,-10.0,71
2828,11.0,181
2829,30.0,288
2830,57.0,417
2831,20.0,235
2832,25.0,262
2833,-5.0,99
2834,39.0,314
2835,36.0,314
2836,65.0,468
2837,67.0,468
2838,25.0,262
2839,21.0,235
2840,32.0,288
2841,12.0,181
2842,27.0,262
2843,-15.0,43
2844,10.0,181
2845,-5.0,99
2846,87.0,567
2847,45.0,366
2848,51.0,392
2849,17.0,208
2850,5.0,154
2851,25.0,262
2852,21.0,235
2853,22.0,235
2854,26.0,262
2855,35.0,314
2856,42.0,341
2857,67.0,468
2858,-10.0,71
2859,36.0,314
2860,-10.0,71
2861,55.0,392
2862,40.0,314
2863,96.0,615
2864,61.0,443
2865,50.0,392
2866,32.0,288
2867,36.0,314
2868,-5.0,99
2869,-15.0,43
2870,6.0,154
2871,65.0,468
2872,16.0,188
2873,27.0,262
2874,41.0,341
2875,20.0,235
2876,101.0,639
2877,10.0,175
2878,61.0,425
2879,-10.0,71
2880,20.0,235
2881,30.0,288
2882,10.0,181
2883,6.0,154
2884,56.0,417
2885,5.0,154
2886,76.0,518
2887,61.0,443
2888,45.0,366
2889,0.0,127
2890,-10.0,71
2891,39.0,314
2892,-10.0,71
2893,26.0,262
2894,39.0,314
2895,-10.0,71
2896,94.0,591
2897,0.0,112
2898,20.0,235
2899,25.0,262
2900,25.0,262
2901,85.0,555
2902,126.0,756
2903,10.0,169
2904,50.0,366
2905,35.0,314
2906,30.0,288
2907,38.0,314
2908,65.0,468
2909,28.0,262
2910,15.0,208
2911,25.0,262
2912,22.0,235
2913,21.0,235
2914,67.0,468
2915,20.0,235
2916,74.0,493
2917,70.0,493
2918,61.0,405
2919,55.0,392
2920,27.0,252
2921,20.0,235
2922,-15.0,43
2923,0.0,127
2924,61.0,443
2925,40.0,341
2926,1.0,127
2927,35.0,314
2928,22.0,235
2929,52.0,392
2930,-5.0,99
2931,91.0,591
2932,40.0,341
2933,21.0,235
2934,0.0,127
2935,-10.0,71
2936,117.0,710
2937,78.0,518
2938,79.0,518
2939,6.0,154
2940,55.0,417
2941,56.0,415
2942,5.0,154
2943,21.0,235
2944,10.0,181
2945,65.0,443
2946,56.0,407
2947,26.0,262
2948,86.0,567
2949,38.0,301
2950,1.0,127
2951,76.0,510
2952,-5.0,99
2953,12.0,181
2954,55.0,417
2955,100.0,615
2956,16.0,208
2957,5.0,154
2958,35.0,314
2959,30.0,288
2960,6.0,154
2961,25.0,262
2962,6.0,154
2963,85.0,567
2964,0.0,127
2965,45.0,366
2966,31.0,288
2967,66.0,468
2968,47.0,366
2969,85.0,567
2970,80.0,520
2971,8.0,154
2972,-10.0,71
2973,82.0,542
2974,80.0,542
2975,72.0,493
2976,50.0,392
2977,57.0,417
2978,0.0,127
2979,5.0,154
2980,58.0,417
2981,120.0,733
2982,53.0,392
2983,58.0,417
2984,-10.0,71
2985,55.0,417
2986,35.0,314
2987,-10.0,71
2988,70.0,493
2989,10.0,181
2990,-5.0,99
2991,53.0,392
2992,56.0,417
2993,36.0,314
2994,30.0,288
2995,-14.0,43
2996,57.0,417
2997,21.0,235
2998,26.0,262
2999,58.0,417
3000,33.0,288
3001,57.0,417
3002,15.0,208
3003,15.0,208
3004,84.0,542
3005,56.0,417
3006,78.0,518
3007,20.0,235
3008,10.0,181
3009,41.0,341
3010,56.0,417
3011,-15.0,43
3012,46.0,366
3013,40.0,341
3014,101.0,639
3015,34.0,288
3016,5.0,154
3017,70.0,493
3018,5.0,154
3019,-9.0,71
3020,38.0,314
3021,68.0,468
3022,90.0,591
3023,25.0,262
3024,35.0,314
3025,25.0,262
3026,62.0,443
3027,10.0,181
3028,27.0,262
3029,-4.0,99
3030,46.0,366
3031,0.0,127
3032,-5.0,99
3033,20.0,235
3034,34.0,288
3035,10.0,181
3036,45.0,341
3037,125.0,756
3038,6.0,154
3039,106.0,663
3040,56.0,417
3041,15.0,208
3042,107.0,639
3043,-5.0,99
3044,45.0,366
3045,-5.0,99
3046,20.0,235
3047,29.0,262
3048,70.0,493
3049,80.0,542
3050,-15.0,43
3051,36.0,314
3052,27.0,262
3053,83.0,542
3054,16.0,208
3055,58.0,417
3056,50.0,392
3057,25.0,262
3058,41.0,341
3059,56.0,417
3060,47.0,366
3061,20.0,235
3062,-15.0,43
3063,21.0,235
3064,-15.0,43
3065,62.0,443
3066,90.0,591
3067,27.0,262
3068,30.0,288
3069,35.0,314
3070,26.0,262
3071,-15.0,43
3072,10.0,181
3073,40.0,341
3074,25.0,262
3075,55.0,417
3076,20.0,235
3077,97.0,615
3078,70.0,493
3079,47.0,366
3080,52.0,392
3081,0.0,127
3082,15.0,208
3083,32.0,288
3084,21.0,235
3085,56.0,417
